timestamp,symbol,direction,entry_price,exit_price,size_usd,pnl_usd,pnl_pct,exit_reason,entry_reason
2026-02-25T04:41:38.693903,LINK-USD,LONG,8.42821200,8.63867850,98.88,2.47,2.4972,TAKE_PROFIT,ML:0.71|Trend:UP|RSI:7|Sent:+0.67
2026-02-25T05:19:56.693866,PI_ADAUSD,SHORT,0.26384420,0.27228315,68.48,-2.19,-3.1985,STOP_LOSS,ML:0.25|Trend:DOWN|RSI:41|Sent:+0.62
2026-02-25T05:19:56.718493,PI_ADAUSD,SHORT,0.26355534,0.27228315,61.88,-2.05,-3.3116,STOP_LOSS,ML:0.21|Trend:DOWN|RSI:39|Sent:+0.62
2026-02-25T05:23:23.676812,NEAR-USD,LONG,1.01250600,1.04047950,98.63,2.72,2.7628,TAKE_PROFIT,ML:0.69|Trend:UP|RSI:45|Sent:-0.13
2026-02-25T05:32:17.199736,AVAX-USD,LONG,8.95947750,9.19040250,98.80,2.55,2.5774,TAKE_PROFIT,ML:0.68|Trend:UP|RSI:65|Sent:+1.00
2026-02-25T05:54:13.055195,PI_ADAUSD,LONG,0.26985676,0.27648866,66.52,1.63,2.4576,TAKE_PROFIT,ML:0.74|Trend:UP|RSI:62|Sent:+0.95
2026-02-25T05:54:13.079123,DOT-USD,LONG,1.40370150,1.44427750,101.69,2.94,2.8906,TAKE_PROFIT,ML:0.84|Trend:UP|RSI:56|Sent:-0.12
2026-02-25T06:41:38.221197,DOT-USD,LONG,1.44372150,1.49075425,124.67,4.06,3.2577,TAKE_PROFIT,ML:0.91|Trend:UP|RSI:48|Sent:-0.12
2026-02-25T07:22:09.581113,MATIC-USD,LONG,0.11415705,0.11459268,104.60,0.40,0.3816,MAX_HOLD_FLAT,ML:0.69|Trend:UP|RSI:25|Sent:-0.13
2026-02-25T07:48:37.815699,AAVE-USD,LONG,115.99797000,119.38527750,98.63,2.88,2.9201,TAKE_PROFIT,ML:0.79|Trend:UP|RSI:12|Sent:-0.13
2026-02-25T07:48:37.838674,SOL-USD,LONG,83.15155500,85.19738000,98.80,2.43,2.4604,TAKE_PROFIT,ML:0.69|Trend:UP|RSI:64|Sent:+1.00
2026-02-25T08:00:57.468411,PI_SOLUSD,LONG,83.50745661,85.68156984,100.78,2.62,2.6035,TAKE_PROFIT,ML:0.80|Trend:UP|RSI:62|Sent:+1.00
2026-02-25T08:02:42.143182,DOT-USD,LONG,1.47023475,1.51824050,98.97,3.23,3.2652,TAKE_PROFIT,ML:0.91|Trend:UP|RSI:43|Sent:-0.12
2026-02-25T08:33:00.817100,UNI-USD,LONG,3.74537175,3.85507150,98.90,2.90,2.9289,TAKE_PROFIT,ML:0.85|Trend:UP|RSI:40|Sent:-0.12
2026-02-25T08:33:00.840301,NEAR-USD,LONG,1.07553750,1.11244350,98.98,3.40,3.4314,TAKE_PROFIT,ML:0.83|Trend:UP|RSI:60|Sent:-0.12
2026-02-25T08:49:03.143104,PAXG-USD,SHORT,5189.23408500,5207.14227000,98.80,-0.34,-0.3451,MAX_HOLD_FLAT,ML:0.22|Trend:SIDE|RSI:80|Sent:-0.12
2026-02-25T09:13:59.278089,XLM-USD,LONG,0.15922457,0.16350621,98.98,2.66,2.6891,TAKE_PROFIT,ML:0.74|Trend:UP|RSI:55|Sent:-0.12
2026-02-25T09:26:30.752916,AVAX-USD,LONG,9.41470500,9.65017250,98.98,2.48,2.5011,TAKE_PROFIT,ML:0.74|Trend:UP|RSI:49|Sent:+1.00
2026-02-25T09:30:09.241443,LTC-USD,LONG,56.85341250,58.26085500,99.19,2.46,2.4756,TAKE_PROFIT,ML:0.67|Trend:UP|RSI:63|Sent:+1.00
2026-02-25T09:50:40.795129,NEAR-USD,LONG,1.10255100,1.12993475,99.31,2.47,2.4837,TAKE_PROFIT,ML:0.86|Trend:UP|RSI:57|Sent:-0.13
2026-02-25T09:58:15.283156,DOT-USD,LONG,1.50675300,1.54622650,99.20,2.60,2.6198,TAKE_PROFIT,ML:0.84|Trend:UP|RSI:59|Sent:-0.12
2026-02-25T10:12:34.189661,UNI-USD,LONG,3.93896850,4.04497650,99.30,2.67,2.6913,TAKE_PROFIT,ML:0.72|Trend:UP|RSI:64|Sent:-0.13
2026-02-25T10:14:26.329203,BCH-USD,LONG,507.68371500,514.29272500,98.97,1.29,1.3018,STALE_PROFIT_DECAY,ML:0.67|Trend:UP|RSI:65|Sent:-0.12
2026-02-25T10:48:17.208270,ATOM-USD,LONG,2.08604250,2.07596150,98.98,-0.48,-0.4833,MAX_HOLD_FLAT,ML:0.71|Trend:UP|RSI:40|Sent:-0.12
2026-02-25T11:29:06.953397,NEAR-USD,LONG,1.14157050,1.17041450,99.55,2.52,2.5267,TAKE_PROFIT,ML:0.77|Trend:UP|RSI:62|Sent:-0.13
2026-02-25T11:36:09.809216,PI_DOGEUSD,LONG,0.10031967,0.10279652,108.29,2.67,2.4690,TAKE_PROFIT,ML:0.78|Trend:UP|RSI:56|Sent:+1.00
2026-02-25T12:35:06.395237,PI_LINKUSD,LONG,9.26465555,9.37845248,64.35,0.79,1.2283,STALE_PROFIT_DECAY,ML:0.74|Trend:UP|RSI:46|Sent:+1.00
2026-02-25T12:50:59.695195,DOT-USD,LONG,1.56378150,1.61719100,99.61,3.40,3.4154,TAKE_PROFIT,ML:0.75|Trend:UP|RSI:63|Sent:-0.13
2026-02-25T12:58:23.705002,PI_ADAUSD,LONG,0.29416852,0.30244197,49.81,1.40,2.8125,TAKE_PROFIT,ML:0.71|Trend:UP|RSI:38|Sent:+1.00
2026-02-25T13:00:11.400450,ADA-USD,LONG,0.29474730,0.30219883,99.62,2.52,2.5281,TAKE_PROFIT,ML:0.80|Trend:UP|RSI:28|Sent:+1.00
2026-02-25T13:04:18.457406,DOGE-USD,LONG,0.10168582,0.10422786,99.19,2.48,2.4999,TAKE_PROFIT,ML:0.73|Trend:UP|RSI:56|Sent:+1.00
2026-02-25T13:08:00.682271,PI_DOGEUSD,LONG,0.10090028,0.10338510,79.11,1.95,2.4626,TAKE_PROFIT,ML:0.74|Trend:UP|RSI:50|Sent:+1.00
2026-02-25T13:32:07.370268,NEAR-USD,LONG,1.19809875,1.22788575,99.96,2.49,2.4862,TAKE_PROFIT,ML:0.70|Trend:UP|RSI:62|Sent:-0.13
2026-02-25T13:33:53.149222,PI_LTCUSD,LONG,58.34163794,58.02339340,49.80,-0.27,-0.5455,MAX_HOLD_FLAT,ML:0.73|Trend:UP|RSI:56|Sent:+1.00
2026-02-25T13:45:53.319170,DOT-USD,LONG,1.60680300,1.64817550,103.31,2.66,2.5748,TAKE_PROFIT,ML:0.95|Trend:UP|RSI:39|Sent:-0.13
2026-02-25T13:47:38.391651,MATIC-USD,LONG,0.11510752,0.11824085,99.08,2.70,2.7221,TAKE_PROFIT,ML:0.84|Trend:SIDE|RSI:61|Sent:-0.12
2026-02-25T13:58:05.456254,ATOM-USD,LONG,2.06803350,2.00699600,99.61,-2.94,-2.9515,STOP_LOSS,ML:0.80|Trend:SIDE|RSI:39|Sent:-0.13
2026-02-25T14:42:22.349435,DOT-USD,LONG,1.68684300,1.73213350,100.03,2.69,2.6849,TAKE_PROFIT,ML:0.76|Trend:UP|RSI:54|Sent:-0.13
2026-02-25T14:58:21.130571,AVAX-USD,LONG,9.67483500,9.69515000,99.62,0.21,0.2100,MAX_HOLD_FLAT,ML:0.80|Trend:UP|RSI:53|Sent:+1.00
2026-02-25T15:15:53.667399,BTC-USD,LONG,68921.00828250,69060.34755250,99.61,0.20,0.2022,MAX_HOLD_FLAT,ML:0.76|Trend:UP|RSI:56|Sent:+1.00
2026-02-25T15:15:53.690777,LTC-USD,LONG,58.33915500,58.39079000,99.61,0.09,0.0885,MAX_HOLD_FLAT,ML:0.74|Trend:UP|RSI:48|Sent:+1.00
2026-02-25T15:24:36.690649,DOT-USD,LONG,1.73636775,1.70064925,100.09,-2.06,-2.0571,STOP_LOSS,ML:0.77|Trend:UP|RSI:56|Sent:+0.01
2026-02-25T15:28:04.305301,NEAR-USD,LONG,1.23361650,1.20439750,100.04,-2.37,-2.3686,STOP_LOSS,ML:0.71|Trend:UP|RSI:55|Sent:-0.13
2026-02-25T15:33:26.163834,PI_DOGEUSD,LONG,0.10278278,0.10307448,49.85,0.14,0.2838,MAX_HOLD_FLAT,ML:0.66|Trend:UP|RSI:46|Sent:+1.00
2026-02-25T15:45:42.688946,UNI-USD,LONG,4.21710750,4.12893450,99.99,-2.09,-2.0908,STOP_LOSS,ML:0.70|Trend:UP|RSI:37|Sent:-0.13
2026-02-25T15:47:29.184302,BCH-USD,SHORT,515.89192500,503.16645750,99.79,2.46,2.4667,TAKE_PROFIT,ML:0.16|Trend:SIDE|RSI:61|Sent:-0.13
2026-02-25T15:51:05.549292,XLM-USD,LONG,0.16514153,0.16569711,99.45,0.33,0.3364,MAX_HOLD_FLAT,ML:0.73|Trend:UP|RSI:58|Sent:-0.13
2026-02-25T15:52:47.637444,ATOM-USD,LONG,2.02101000,1.96751575,100.04,-2.65,-2.6469,STOP_LOSS,ML:0.94|Trend:DOWN|RSI:30|Sent:-0.13
2026-02-25T15:54:32.098859,ADA-USD,LONG,0.30705345,0.29950018,104.29,-2.57,-2.4599,STOP_LOSS,ML:0.96|Trend:UP|RSI:52|Sent:+1.00
2026-02-25T15:54:32.123335,DOT-USD,LONG,1.68284100,1.64667625,100.98,-2.17,-2.1490,STOP_LOSS,ML:0.95|Trend:UP|RSI:22|Sent:-0.13
2026-02-25T16:10:23.395666,PAXG-USD,SHORT,5213.98670250,5191.60450500,99.61,0.43,0.4293,MAX_HOLD_FLAT,ML:0.12|Trend:SIDE|RSI:45|Sent:-0.13
2026-02-25T16:20:58.129001,MATIC-USD,LONG,0.11715855,0.11474260,100.09,-2.06,-2.0621,STOP_LOSS,ML:0.67|Trend:UP|RSI:33|Sent:+0.01
2026-02-25T16:24:35.623577,AAVE-USD,LONG,122.26610250,119.63515250,100.09,-2.15,-2.1518,STOP_LOSS,ML:0.76|Trend:SIDE|RSI:41|Sent:-0.13
2026-02-25T16:29:54.850023,UNI-USD,LONG,4.14056925,4.03947925,100.00,-2.44,-2.4415,STOP_LOSS,ML:0.91|Trend:UP|RSI:23|Sent:-0.13
2026-02-25T16:33:23.912949,PI_ADAUSD,LONG,0.30775310,0.29663074,51.73,-1.87,-3.6141,STOP_LOSS,ML:0.69|Trend:UP|RSI:37|Sent:+1.00
2026-02-25T16:33:23.936897,NEAR-USD,LONG,1.21160550,1.17741100,100.00,-2.82,-2.8222,STOP_LOSS,ML:0.84|Trend:UP|RSI:40|Sent:-0.13
2026-02-25T16:33:23.966003,SOL-USD,LONG,89.95495500,87.98098750,99.99,-2.19,-2.1944,STOP_LOSS,ML:0.73|Trend:UP|RSI:34|Sent:+1.00
2026-02-25T16:35:10.506435,DOGE-USD,LONG,0.10304149,0.10072461,100.00,-2.25,-2.2485,STOP_LOSS,ML:0.91|Trend:UP|RSI:10|Sent:+1.00
2026-02-25T16:40:24.434729,PI_ADAUSD,LONG,0.30598619,0.29566552,111.43,-3.76,-3.3729,STOP_LOSS,ML:0.92|Trend:UP|RSI:47|Sent:+1.00
2026-02-25T16:42:13.213601,XLM-USD,LONG,0.16548520,0.16199996,99.85,-2.10,-2.1061,STOP_LOSS,ML:0.69|Trend:UP|RSI:22|Sent:-0.13
2026-02-25T17:13:42.552146,DOT-USD,LONG,1.65082500,1.61169375,99.85,-2.37,-2.3704,STOP_LOSS,ML:0.90|Trend:UP|RSI:24|Sent:-0.13
2026-02-25T18:41:14.168743,PI_XBTUSD,LONG,68782.88781951,68402.42395771,50.00,-0.28,-0.5531,MAX_HOLD_FLAT,ML:0.69|Trend:UP|RSI:18|Sent:+1.00
2026-02-25T20:29:37.543620,PI_XBTUSD,LONG,69008.42111163,68053.30620450,52.56,-0.73,-1.3841,MAX_HOLD_FORCED,ML:0.74|Trend:UP|RSI:36|Sent:+1.00
2026-02-25T21:09:13.990594,UNI-USD,LONG,4.04502150,4.02748525,99.72,-0.43,-0.4335,MAX_HOLD_FLAT,ML:0.90|Trend:UP|RSI:30|Sent:-0.13
2026-02-25T21:18:03.243714,BTC-USD,LONG,68931.37346250,68651.56204750,100.09,-0.41,-0.4059,MAX_HOLD_FLAT,ML:0.71|Trend:UP|RSI:45|Sent:+1.00
2026-02-25T21:32:32.972709,ADA-USD,LONG,0.29959972,0.29800093,99.85,-0.53,-0.5336,MAX_HOLD_FLAT,ML:0.85|Trend:UP|RSI:11|Sent:+1.00
2026-02-25T21:57:43.083057,PI_ATOMUSD,LONG,1.96557120,1.94844000,49.93,-0.44,-0.8716,MAX_HOLD_FORCED,ML:0.92|Trend:DOWN|RSI:26|Sent:-0.13
2026-02-25T22:10:21.933401,MATIC-USD,LONG,0.11475735,0.11229383,99.82,-2.14,-2.1467,STOP_LOSS,ML:0.79|Trend:SIDE|RSI:32|Sent:-0.13
2026-02-25T23:37:08.172456,PI_ETHUSD,SHORT,2059.98783029,2067.88035821,106.03,-0.41,-0.3831,MAX_HOLD_FLAT,ML:0.18|Trend:DOWN|RSI:67|Sent:+1.00
2026-02-25T23:37:08.199525,PI_BCHUSD,SHORT,499.68992800,502.15140000,52.51,-0.26,-0.4926,MAX_HOLD_FLAT,ML:0.31|Trend:DOWN|RSI:79|Sent:-0.13
2026-02-25T23:45:56.375713,PI_ETHUSD,SHORT,2060.51014257,2067.18973637,54.22,-0.18,-0.3242,MAX_HOLD_FLAT,ML:0.25|Trend:DOWN|RSI:71|Sent:+1.00
2026-02-25T23:56:29.372010,PI_ATOMUSD,SHORT,1.94893960,1.94605560,49.67,0.07,0.1480,MAX_HOLD_FLAT,ML:0.27|Trend:DOWN|RSI:58|Sent:-0.13
2026-02-26T00:19:30.497289,PAXG-USD,SHORT,5196.47546250,5199.88364250,99.37,-0.07,-0.0656,MAX_HOLD_FLAT,ML:0.08|Trend:SIDE|RSI:55|Sent:-0.13
2026-02-26T00:38:20.073048,BCH-USD,SHORT,499.83995500,501.69572250,99.35,-0.37,-0.3713,MAX_HOLD_FLAT,ML:0.31|Trend:DOWN|RSI:79|Sent:-0.13
2026-02-26T00:49:09.939532,PI_BCHUSD,SHORT,502.13796800,502.12638000,49.66,0.00,0.0023,MAX_HOLD_FLAT,ML:0.29|Trend:DOWN|RSI:79|Sent:-0.13
2026-02-26T02:07:45.792671,DOT-USD,LONG,1.57128525,1.61519200,99.23,2.77,2.7943,TAKE_PROFIT,ML:0.92|Trend:DOWN|RSI:19|Sent:-0.13
2026-02-26T02:13:01.764482,BTC-USD,SHORT,68501.42215500,68239.39764750,99.32,0.38,0.3825,MAX_HOLD_FLAT,ML:0.21|Trend:DOWN|RSI:75|Sent:+0.95
2026-02-26T02:53:31.346828,MATIC-USD,SHORT,0.11204395,0.11125560,99.24,0.70,0.7036,STALE_PROFIT_DECAY,ML:0.32|Trend:DOWN|RSI:50|Sent:-0.11
2026-02-26T02:55:18.597065,PI_AVAXUSD,SHORT,9.46242400,9.37249200,49.67,0.47,0.9504,MAX_HOLD_FORCED,ML:0.30|Trend:DOWN|RSI:65|Sent:+1.00
2026-02-26T03:02:24.277786,AAVE-USD,SHORT,114.70761750,117.16855500,99.22,-2.13,-2.1454,STOP_LOSS,ML:0.29|Trend:DOWN|RSI:55|Sent:-0.13
2026-02-26T04:23:24.416277,PAXG-USD,SHORT,5194.05667250,5188.92816750,99.24,0.10,0.0987,MAX_HOLD_FLAT,ML:0.07|Trend:SIDE|RSI:38|Sent:-0.13
2026-02-26T04:30:28.545590,DOT-USD,LONG,1.61180550,1.57721100,99.26,-2.13,-2.1463,STOP_LOSS,ML:0.75|Trend:SIDE|RSI:43|Sent:-0.13
2026-02-26T04:55:17.926166,AVAX-USD,SHORT,9.46526500,9.25962750,99.34,2.16,2.1725,MAX_HOLD_FORCED,ML:0.28|Trend:DOWN|RSI:65|Sent:+1.00
2026-02-26T05:04:02.083867,XLM-USD,SHORT,0.16321235,0.16360476,99.23,-0.24,-0.2404,MAX_HOLD_FLAT,ML:0.20|Trend:SIDE|RSI:67|Sent:-0.13
2026-02-26T05:09:19.469988,PI_SOLUSD,SHORT,87.50968308,87.14952637,62.40,0.26,0.4116,MAX_HOLD_FLAT,ML:0.27|Trend:DOWN|RSI:61|Sent:+1.00
2026-02-26T05:16:56.838791,PI_SOLUSD,SHORT,87.51967277,87.25958892,49.61,0.15,0.2972,MAX_HOLD_FLAT,ML:0.32|Trend:DOWN|RSI:59|Sent:+1.00
2026-02-26T06:26:03.040462,BCH-USD,SHORT,501.31421750,499.17946500,99.28,0.42,0.4258,MAX_HOLD_FLAT,ML:0.15|Trend:SIDE|RSI:80|Sent:-0.13
2026-02-26T06:57:57.763334,UNI-USD,LONG,4.04402100,3.96101850,99.30,-2.04,-2.0525,STOP_LOSS,ML:0.76|Trend:SIDE|RSI:42|Sent:-0.13
2026-02-26T07:03:19.433473,PI_DOGEUSD,SHORT,0.09965022,0.09790808,69.50,1.22,1.7482,MAX_HOLD_FORCED,ML:0.29|Trend:DOWN|RSI:66|Sent:+1.00
2026-02-26T07:51:39.384840,DOT-USD,SHORT,1.62218850,1.58179050,99.24,2.47,2.4903,TAKE_PROFIT,ML:0.21|Trend:SIDE|RSI:88|Sent:-0.15
2026-02-26T07:55:35.313558,ADA-USD,LONG,0.29144565,0.28985500,99.26,-0.54,-0.5458,MAX_HOLD_FLAT,ML:0.76|Trend:SIDE|RSI:31|Sent:+1.00
2026-02-26T08:20:02.908574,ETH-USD,LONG,2065.12204500,2020.87905500,99.26,-2.13,-2.1424,STOP_LOSS,ML:0.83|Trend:SIDE|RSI:19|Sent:+1.00
2026-02-26T08:26:21.196185,PAXG-USD,SHORT,5182.85227750,5170.60401000,99.25,0.23,0.2363,MAX_HOLD_FLAT,ML:0.12|Trend:SIDE|RSI:62|Sent:-0.13
2026-02-26T08:26:21.222901,LTC-USD,SHORT,55.81707750,55.60779000,99.25,0.37,0.3750,MAX_HOLD_FLAT,ML:0.25|Trend:DOWN|RSI:46|Sent:+1.00
2026-02-26T08:26:21.248743,PI_DOGEUSD,SHORT,0.09775749,0.09737603,82.26,0.32,0.3902,MAX_HOLD_FLAT,ML:0.25|Trend:DOWN|RSI:69|Sent:+0.97
2026-02-26T08:35:44.820853,XRP-USD,LONG,1.44167047,1.41059435,99.25,-2.14,-2.1556,STOP_LOSS,ML:0.77|Trend:SIDE|RSI:22|Sent:+0.99
2026-02-26T08:59:02.455027,PI_ADAUSD,SHORT,0.29160742,0.29110461,50.40,0.09,0.1724,MAX_HOLD_FLAT,ML:0.32|Trend:DOWN|RSI:83|Sent:+1.00
2026-02-26T09:10:44.582071,AVAX-USD,SHORT,9.26036750,9.27463500,99.25,-0.15,-0.1541,MAX_HOLD_FLAT,ML:0.24|Trend:DOWN|RSI:57|Sent:+0.58
2026-02-26T09:10:44.630694,MATIC-USD,SHORT,0.10994500,0.11035515,99.25,-0.37,-0.3731,MAX_HOLD_FLAT,ML:0.28|Trend:DOWN|RSI:57|Sent:-0.13
2026-02-26T09:23:35.803790,DOGE-USD,SHORT,0.09870063,0.09832914,99.25,0.37,0.3764,MAX_HOLD_FLAT,ML:0.31|Trend:DOWN|RSI:68|Sent:+0.97
2026-02-26T09:51:56.154472,PI_ADAUSD,SHORT,0.29124285,0.28374663,49.62,1.28,2.5739,TAKE_PROFIT,ML:0.27|Trend:DOWN|RSI:52|Sent:+1.00
2026-02-26T09:54:01.090470,BTC-USD,LONG,68069.08253250,66651.61252250,99.25,-2.07,-2.0824,STOP_LOSS,ML:0.76|Trend:SIDE|RSI:19|Sent:+0.80
2026-02-26T11:08:58.737938,AAVE-USD,SHORT,114.39777250,111.15054750,99.23,2.82,2.8385,TAKE_PROFIT,ML:0.32|Trend:DOWN|RSI:63|Sent:-0.25
2026-02-26T12:58:11.555287,UNI-USD,SHORT,3.75961925,3.83941875,99.18,-2.11,-2.1225,STOP_LOSS,ML:0.31|Trend:DOWN|RSI:69|Sent:-0.48
2026-02-26T13:02:24.068043,SOL-USD,SHORT,84.81257250,86.64330000,99.17,-2.14,-2.1586,STOP_LOSS,ML:0.30|Trend:DOWN|RSI:39|Sent:-0.77
2026-02-26T13:36:41.967159,PAXG-USD,SHORT,5189.64887750,5205.65652750,99.20,-0.31,-0.3085,MAX_HOLD_FLAT,ML:0.22|Trend:SIDE|RSI:46|Sent:-0.45
2026-02-26T13:51:37.670922,PI_XBTUSD,SHORT,66986.04667640,67333.16377563,80.15,-0.42,-0.5182,MAX_HOLD_FLAT,ML:0.29|Trend:DOWN|RSI:60|Sent:-0.44
2026-02-26T14:17:06.599109,ATOM-USD,SHORT,1.83008450,1.87143525,99.18,-2.24,-2.2595,STOP_LOSS,ML:0.32|Trend:DOWN|RSI:43|Sent:-0.48
2026-02-26T14:32:03.259667,DOT-USD,SHORT,1.55022450,1.58829375,142.64,-3.50,-2.4557,STOP_LOSS,ML:0.23|Trend:DOWN|RSI:44|Sent:-0.47
2026-02-26T16:03:30.332544,PI_XBTUSD,SHORT,67670.28920940,67509.39038833,117.43,0.28,0.2378,MAX_HOLD_FLAT,ML:0.15|Trend:DOWN|RSI:61|Sent:-0.40
2026-02-26T17:02:42.264072,LTC-USD,SHORT,55.76210500,55.67782500,188.65,0.29,0.1511,MAX_HOLD_FLAT,ML:0.06|Trend:DOWN|RSI:62|Sent:-0.88
2026-02-26T17:46:35.971978,PAXG-USD,SHORT,5203.28205750,5191.27434000,99.13,0.23,0.2308,MAX_HOLD_FLAT,ML:0.03|Trend:SIDE|RSI:52|Sent:-0.52
2026-02-27T00:42:14.469458,AAVE-USD,SHORT,115.55219500,118.22908500,99.14,-2.30,-2.3166,STOP_LOSS,ML:0.24|Trend:SIDE|RSI:74|Sent:-0.45
2026-02-27T00:42:14.492914,BCH-USD,SHORT,481.58908500,480.21999000,99.14,0.28,0.2843,MAX_HOLD_FLAT,ML:0.31|Trend:DOWN|RSI:39|Sent:-0.45
2026-02-27T00:42:14.517803,PI_BCHUSD,SHORT,479.24130000,480.36398400,74.76,-0.18,-0.2343,MAX_HOLD_FLAT,ML:0.19|Trend:SIDE|RSI:61|Sent:-0.42
2026-02-27T00:42:14.542879,BTC-USD,SHORT,67531.86217750,67527.74199750,99.01,0.01,0.0061,MAX_HOLD_FLAT,ML:0.23|Trend:SIDE|RSI:52|Sent:-0.21
2026-02-27T00:42:14.567171,PI_ATOMUSD,LONG,1.88850960,1.90297640,79.75,0.61,0.7660,MAX_HOLD_FORCED,ML:0.74|Trend:UP|RSI:65|Sent:-0.35
2026-02-27T01:41:41.193708,ATOM-USD,LONG,1.88794350,1.90904500,99.01,1.11,1.1177,MAX_HOLD_FORCED,ML:0.74|Trend:UP|RSI:65|Sent:-0.35
2026-02-27T04:15:58.533987,PI_BCHUSD,SHORT,480.86500000,480.81934800,59.58,0.01,0.0095,MAX_HOLD_FLAT,ML:0.09|Trend:SIDE|RSI:100|Sent:-0.30
2026-02-27T04:50:24.761497,PAXG-USD,SHORT,5192.48246000,5192.11476000,133.23,0.01,0.0071,MAX_HOLD_FLAT,ML:0.18|Trend:SIDE|RSI:39|Sent:-0.30
2026-02-27T06:37:17.469649,PI_DOTUSD,SHORT,1.61170960,1.56324960,49.49,1.49,3.0067,TAKE_PROFIT,ML:0.14|Trend:SIDE|RSI:100|Sent:+0.00
2026-02-27T06:53:27.882903,PI_ADAUSD,SHORT,0.29006776,0.28301133,105.24,2.56,2.4327,TAKE_PROFIT,ML:0.09|Trend:SIDE|RSI:87|Sent:-0.23
2026-02-27T06:53:27.910696,PI_XRPUSD,SHORT,1.41481724,1.37163183,49.49,1.51,3.0524,TAKE_PROFIT,ML:0.11|Trend:SIDE|RSI:100|Sent:-0.35
2026-02-27T06:53:27.939331,PI_ADAUSD,SHORT,0.29006776,0.28301133,49.48,1.20,2.4327,TAKE_PROFIT,ML:0.16|Trend:SIDE|RSI:100|Sent:-0.23
2026-02-27T06:53:27.969317,PI_XRPUSD,SHORT,1.41481724,1.37163183,49.48,1.51,3.0524,TAKE_PROFIT,ML:0.06|Trend:SIDE|RSI:100|Sent:-0.35
2026-02-27T06:53:27.996710,PI_ETHUSD,SHORT,2029.86980400,1971.09822946,49.48,1.43,2.8953,TAKE_PROFIT,ML:0.08|Trend:SIDE|RSI:100|Sent:-0.30
2026-02-27T06:55:32.014093,PI_AVAXUSD,SHORT,9.36750000,9.01220400,79.73,3.02,3.7929,TAKE_PROFIT,ML:0.07|Trend:SIDE|RSI:100|Sent:+0.03
2026-02-27T07:16:12.986975,PI_LTCUSD,SHORT,55.82030800,54.78971947,100.25,1.85,1.8463,MAX_HOLD_FORCED,ML:0.06|Trend:SIDE|RSI:100|Sent:-0.18
2026-02-27T07:18:20.352410,ETH-USD,LONG,1996.04252250,1952.85808250,98.98,-2.14,-2.1635,STOP_LOSS,ML:0.78|Trend:SIDE|RSI:38|Sent:+0.00
2026-02-27T07:20:25.473658,DOGE-USD,SHORT,0.09685155,0.09446721,117.21,2.89,2.4619,TAKE_PROFIT,ML:0.20|Trend:SIDE|RSI:55|Sent:+0.00
2026-02-27T07:54:26.181647,LINK-USD,LONG,8.95197375,8.76661450,101.27,-2.10,-2.0706,STOP_LOSS,ML:0.88|Trend:SIDE|RSI:40|Sent:+0.00
2026-02-27T11:51:27.090154,PI_ATOMUSD,SHORT,1.87599800,1.88150400,55.30,-0.16,-0.2935,STARTUP_TRIM_STACKED,ML:0.30|Trend:DOWN|RSI:58|Sent:-0.50
2026-02-27T11:51:27.115770,PI_DOTUSD,SHORT,1.56574640,1.55624400,60.51,0.37,0.6069,STARTUP_TRIM_STACKED,ML:0.28|Trend:DOWN|RSI:52|Sent:-0.52
2026-02-27T11:51:27.142417,PI_ETHUSD,SHORT,1967.58919877,1958.42980253,63.55,0.30,0.4655,STARTUP_TRIM_STACKED,ML:0.20|Trend:DOWN|RSI:50|Sent:-1.00
2026-02-27T11:52:15.880076,UNI-USD,LONG,3.81790800,3.75262275,173.87,-2.97,-1.7100,MAX_HOLD_FORCED,ML:0.83|Trend:UP|RSI:32|Sent:+0.00
2026-02-27T11:52:15.902149,NEAR-USD,LONG,1.12156050,1.09495225,98.98,-2.35,-2.3724,STOP_LOSS,ML:0.70|Trend:UP|RSI:42|Sent:+0.00
2026-02-27T11:52:15.930156,BCH-USD,SHORT,465.39218750,464.79228000,99.27,0.13,0.1289,MAX_HOLD_FLAT,ML:0.20|Trend:DOWN|RSI:46|Sent:-0.53
2026-02-27T11:55:44.684650,AAVE-USD,SHORT,115.73710250,112.84639500,99.23,2.48,2.4976,TAKE_PROFIT,ML:0.05|Trend:UP|RSI:58|Sent:-0.51
2026-02-27T12:40:53.547213,PI_ATOMUSD,SHORT,1.87150160,1.84947840,49.70,0.58,1.1768,MAX_HOLD_FORCED,ML:0.08|Trend:DOWN|RSI:100|Sent:+0.00
2026-02-27T12:51:54.876747,PAXG-USD,SHORT,5186.92524000,5268.19778250,98.98,-1.55,-1.5669,MAX_HOLD_FORCED,ML:0.19|Trend:SIDE|RSI:54|Sent:+0.00
2026-02-27T13:04:28.144624,DOT-USD,LONG,1.57478700,1.62018950,99.23,2.86,2.8831,TAKE_PROFIT,ML:0.73|Trend:UP|RSI:31|Sent:-0.51
2026-02-27T13:04:28.170306,PI_DOTUSD,SHORT,1.56824440,1.62229680,49.63,-1.71,-3.4467,STOP_LOSS,ML:0.22|Trend:DOWN|RSI:46|Sent:-0.53
2026-02-27T13:24:57.016772,PI_DOTUSD,SHORT,1.59472320,1.64631600,49.59,-1.60,-3.2352,STOP_LOSS,ML:0.21|Trend:DOWN|RSI:48|Sent:-0.51
